id,severity,registry,repository,tag,labels,first_seen_at,remediated_at
CVE-2019-16231,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-24538,critical,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52588,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2014-9900,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52586,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-31082,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2018-1121,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52603,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-45918,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52601,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-2879,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52590,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2011-3389,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-29409,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2005-3660,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-29402,critical,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-24855,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52607,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-39323,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-3219,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-45285,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-41715,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-50387,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-4134,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26621,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-23848,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-2236,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-0564,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2012-4542,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-2193,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26642,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-3397,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-3238,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2010-5321,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52583,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-45287,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52589,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-24534,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-30632,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-32189,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-0340,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52617,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2020-11725,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-32148,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-16233,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2007-5686,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26639,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-0727,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26618,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-50495,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-41848,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-39319,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-31437,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-24532,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52616,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-12380,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2020-35501,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-1151,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-41717,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2013-7445,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-6270,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26585,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-12381,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52602,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52595,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-37454,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26458,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2018-5709,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-23005,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-9192,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52619,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
